BATCH_NO,CID_NO,MASTER_ID,ERROR_FLAG,SPECIES_CODE,KILL_CODE,LIMITED_ENTRY_FLAG,KILL_DATE,SEX,MU_CODE,SUB_UNIT_CODE,REGION_CODE,SUB_REGION_CODE,ZONE_NO,GRID_EAST,GRID_NORTH,KILL_LOCATION,HUNTER_LICENCE_TYPE,SKULL_LENGTH,SKULL_WIDTH,SKULL_TYPE,HORN_ANNULI_CODE,HORN_ANNULI_AGE,TOOTH_CODE,TOOTH_AGE,WEARSTAIN_CODE,WEARSTAIN_AGE,OTHER_CODE,OTHER_AGE,EXTRACT_FLAG,CHECK_DATE,PARK_KILL_FLAG,CHECK_LOCATION,GUIDE_FORM_NO,PARK_NAME
199801,72457,95720,W,BEAG,1,1,19980429,M,440,0,4,B,11,443,5778,SULLIVAN R,RH,,,0,,,2,9,,,,,,19980504,,30,,
199801,76075,95773,W,BEAG,1,1,19980430,M,721,0,7,B,10,614,6086,MURRAY RIVER,RH,375,207,1,,,2,6,,,,,,19980501,,54,,
199802,76497,95840,W,BEAG,1,2,19980430,F,742,0,7,B,10,460,6413,MUSKWA RIVER,NRH,300,171,2,,,2,3,,,,,,19980831,,56,Q963848,
199801,75000,95762,W,BEAG,1,1,19980501,F,430,0,4,A,11,487,5574,CASCADE CRK,RH,265,166,1,,,2,4,,,,,,19980508,,29,,
199801,78680,95812,W,BEAG,1,1,19980501,F,439,0,4,A,11,400,5686,BIG EDDY CREEK,RH,312,181,1,,,2,5,,,,,,19980505,,28,,
199801,77157,95792,W,BEAG,1,2,19980504,M,707,0,7,A,10,588,5938,BOWRON RIVER,NRH,326,183,1,,,2,4,,,,,,19980505,,53,Q964766,
199801,77158,95793,W,BEAG,1,2,19980504,F,716,0,7,A,10,568,6030,OTTER CREEK,NRH,310,179,1,,,2,10,,,,,,19980505,,53,,
199801,81276,95821,,BEAG,2,2,19980504,M,621,B,6,-,9,439,6396,TATOGGA LAKE,RH,430,251,2,,,2,15,,,,,,19980511,,71,,
199801,52839,95691,,BEAG,1,1,19980505,M,316,0,3,-,10,556,5581,DUFFEY LAKE GOTT PEA,RH,345,211,1,,,,,,,,,,19980506,,17,,
199801,72458,95721,W,BEAG,1,1,19980505,M,434,0,4,B,11,512,5650,BOBBIE BURNS CR,RH,,,0,,,2,99,,,,,,19980507,,30,,
199801,75129,95763,W,BEAG,1,1,19980506,F,721,0,7,B,10,598,6117,BULL MOOSE MTN,RH,329,166,1,,,2,6,,,,,,19980520,,54,,
199801,77518,95804,W,BEAG,1,2,19980506,M,751,0,7,B,10,341,6510,MOOSE LAKE,RH,345,218,2,,,2,13,,,,,,19980602,,55,,
199801,61096,95695,,BEAG,4,2,19980507,M,609,0,6,-,9,651,5992,OWEN LAKE,RH,380,198,3,,,,,,,,,,19000000,,47,,
199801,76458,95780,W,BEAG,1,2,19980507,M,736,0,7,B,10,503,6233,WILLISTON LK,NRH,312,165,3,,,2,5,,,,,,19980601,,56,963969,
199801,77159,95794,W,BEAG,1,2,19980507,M,705,0,7,A,10,632,5933,DOME CREEK,NRH,351,200,3,,,2,9,,,,,,19980508,,53,Q964765,
199801,77160,95795,W,BEAG,1,2,19980507,F,723,0,7,A,10,564,6053,MISSINKC,NRH,152,290,3,,,2,4,,,,,,19980508,,53,,
199801,67427,95698,W,BEAG,1,1,19980508,M,617,0,6,-,9,443,6304,BEAVER POND CR,RH,356,212,3,,,2,8,,,,,,19980511,,45,,
199801,74886,95760,W,BEAG,1,2,19980508,M,333,0,3,-,10,492,5630,DOWNTON LK,NRH,,,0,,,2,18,3,99,,,,19980511,,19,N942842,
199801,75803,95767,W,BEAG,1,1,19980508,F,417,0,4,A,11,479,5532,SILVERTON CRK 9 KM,RH,402,185,1,,,2,24,,,,,,19980514,,37,,
199801,81226,95820,W,BEAG,1,1,19980508,M,621,B,6,-,9,384,6355,MESS CREEK SOUTH,RH,430,255,2,,,2,10,,,,,,19980602,,71,,
199801,72143,95715,W,BEAG,1,1,19980509,M,344,0,3,-,11,330,5813,MANTEAU CR,RH,284,155,1,,,2,4,,,,,,19980514,,18,,
199801,72460,95723,W,BEAG,1,1,19980509,F,425,0,4,B,11,604,5615,ALBERT RIVER,RH,300,160,1,,,2,4,,,,,,19980511,,30,,
199801,72461,95724,W,BEAG,1,2,19980509,F,434,0,4,B,11,488,5686,HOLT CR,NRH,,,0,,,2,5,,,,,,19980512,,30,Q963037,
199801,76453,95775,W,BEAG,1,1,19980509,F,622,0,6,-,9,345,6398,,RH,292,152,1,,,2,4,,,,,,19980515,,56,,
199801,78682,95813,W,BEAG,1,1,19980509,M,434,0,4,B,11,479,5701,N END OF DOGTOOTH RA,RH,365,200,3,,,,,,,,,1,19980512,,28,,
199801,68619,95711,W,BEAG,1,1,19980510,M,718,0,7,A,10,655,5983,MCGREGOR,RH,370,230,1,,,2,12,,,,,,19980521,,65,,
199801,72459,95722,W,BEAG,1,1,19980510,F,421,0,4,B,11,607,5515,WILDHORSE RIVER,RH,330,170,3,,,2,4,,,,,,19980511,,30,,
199801,77516,95802,W,BEAG,1,2,19980510,M,754,0,7,B,10,355,6545,EIGHT MILE CREEK,NRH,320,175,3,,,2,7,,,,,,19980513,,55,P951228,
199801,78206,95807,W,BEAG,1,1,19980510,F,427,0,4,A,11,520,5580,GLACIER CR,RH,,,0,,,2,13,,,,,,19980519,,25,,
199801,73128,95747,W,BEAG,1,2,19980511,M,508,B,5,-,9,660,5760,ASSEEK CR S BENTICK,NRH,362,219,1,,,2,14,3,4,,,,19980514,,42,,
199801,74888,95761,W,BEAG,1,1,19980511,F,428,0,4,A,11,486,5625,WESTFALL RIVER,RH,,,0,,,2,14,,,,,,19980519,,19,,
199801,67430,95701,,BEAG,1,1,19980512,M,617,0,6,-,9,467,6267,BELLIRVING R,RH,343,178,3,,,2,5,,,,,,19980520,,45,,
199801,68898,95713,W,BEAG,1,1,19980512,F,435,0,4,B,11,527,5659,BEARDS CREEK,RH,,,0,,,,,3,99,,,1,19980513,,33,,
199801,74248,95754,W,BEAG,1,1,19980512,F,617,0,6,-,9,442,6306,LIZ CREEK,RH,354,201,1,,,2,8,,,,,,19980523,,52,,
199801,72462,95725,W,BEAG,1,2,19980513,M,426,0,4,B,11,549,5553,FINDLAY CR,NRH,,,0,,,2,5,,,,,,19980519,,30,Q960595,
199801,76735,95783,W,BEAG,1,1,19980513,F,506,0,5,-,10,358,5745,PERKIN PEAK,RH,318,172,1,,,2,5,,,,,,19980514,,40,,
199801,78687,95817,W,BEAG,1,2,19980513,M,439,0,4,A,11,388,5769,NAGLE CREEK,NRH,354,198,2,,,2,7,,,,,,19980605,,28,Q960620,
199802,76738,95841,W,BEAG,1,1,19980513,M,505,0,5,-,10,420,5760,PUNTZI,RH,336,184,2,,,2,4,,,,,,19980519,,40,,
199801,67428,95699,W,BEAG,1,1,19980514,M,609,B,6,-,9,599,6055,TELKWA R 20KM,RH,325,176,3,,,2,3,,,,,,19980515,,45,,
199801,68618,95710,W,BEAG,1,2,19980514,M,703,0,7,A,11,324,5913,HOLMES RIVER,CRH,364,210,1,,,2,11,,,,,,19980518,,65,Q961991,
199801,72467,95729,W,BEAG,1,1,19980514,F,422,0,4,B,11,615,5484,BULL RIVER,RH,,,0,,,,,,,,,1,19980526,,30,,
199801,76737,95784,W,BEAG,1,1,19980514,F,515,C,5,-,10,634,5840,LITTLE RIVER,RH,320,200,1,,,2,5,,,,,,19980519,,40,,
199801,76745,95790,W,BEAG,1,2,19980514,M,504,0,5,-,10,445,5690,MT TATLOW,NRH,307,163,2,,,2,2,,,,,,19980605,,40,R970773,
199801,77163,95798,W,BEAG,1,2,19980514,M,738,0,7,A,10,363,6219,USLIKA LAKE,RH,,182,1,,,2,4,,,,,,19980514,,53,,
199801,52604,95689,W,BEAG,4,2,19980515,M,425,0,4,B,11,589,5559,KOOTENAY RIVER,RH,,,0,,,,,,,,,,19980521,,35,,
199801,68617,95709,W,BEAG,1,2,19980515,F,717,0,7,A,10,665,5952,MORKILL RIVER,NRH,338,183,1,,,2,20,,,,,,19980518,,65,Q964553,
199801,73129,95748,W,BEAG,1,2,19980515,M,601,0,6,-,10,338,5908,ENTIAKO LAKE,NRH,400,222,1,,,2,10,,,,,,19980520,,42,,
200310,72144,112295,,BEAG,1,1,19980515,M,429,0,4,A,11,469,5619,FERGUSON CREEK,RH,310,183,1,,,2,6,,,,,1,19980520,,18,,
199801,72464,95726,W,BEAG,1,1,19980516,M,420,0,4,B,11,552,5509,BOULDER CR,RH,,,0,,,2,9,,,,,,19980519,,30,,
199801,72465,95727,W,BEAG,1,2,19980516,F,426,0,4,B,11,537,5546,TOBY CREEK,NRH,,,0,,,2,5,,,,,,19980522,,30,M922723,
199801,72473,95735,W,BEAG,1,2,19980516,M,425,0,4,B,11,595,5606,LITTLE ELK,NRH,,,0,,,2,5,,,,,,19980529,,30,N943290,
199801,76454,95776,W,BEAG,1,1,19980516,M,735,0,7,B,10,549,6226,BUTLER RIDGE,RH,360,187,3,,,2,2,,,,,,19980521,,56,,
199801,76455,95777,W,BEAG,1,1,19980516,F,735,0,7,B,10,552,6225,CHINAMAN,RH,262,143,1,,,2,2,,,,,,19980522,,56,,
199801,52605,95690,W,BEAG,1,1,19980517,F,426,0,4,B,11,541,5604,HORSETHIEF CREEK,RH,,,0,,,,,,,,,1,19980522,,35,,
199801,72145,95716,W,BEAG,1,1,19980517,M,607,0,6,-,9,631,6182,MT HORETZKY,RH,404,257,1,,,2,24,,,,,,19980522,,18,,
199801,72146,95717,W,BEAG,1,1,19980517,F,607,0,6,-,9,643,6161,MT HORETZKY,RH,361,213,1,,,2,18,,,,,,19980522,,18,,
199801,74249,95755,W,BEAG,1,1,19980517,F,618,0,6,-,9,523,6330,KLUAKAZ CREEK,RH,294,163,1,,,2,4,,,,,,19980527,,52,,
199801,75804,95768,W,BEAG,1,1,19980517,F,416,0,4,A,11,460,5552,BONANZA CR HILLS,RH,315,185,2,,,2,13,3,7,,,,19980520,,37,,
199801,75851,95770,W,BEAG,1,1,19980517,M,418,0,4,A,11,489,5502,KOKANEE CR,RH,350,210,2,,,2,8,,,,,,19980521,,29,,
199801,78683,95814,W,BEAG,1,1,19980517,M,425,0,4,B,11,591,5604,LITTLE ELK CREEK,RH,299,151,3,,,2,3,,,,,,19980519,,28,,
199801,67429,95700,W,BEAG,1,1,19980518,F,617,0,6,-,9,441,6305,BEAVERPOND CR,RH,317,202,3,,,2,8,,,,,,19980520,,45,,
199801,67433,95704,W,BEAG,1,2,19980518,F,607,0,6,-,9,605,6228,CUB VALLEY,NRH,,,0,,,,,,,,,1,19980527,,45,P952399,
199801,75130,95764,W,BEAG,1,1,19980518,F,722,0,7,B,10,563,6117,KM 16 BURNT RIVER,RH,335,186,1,,,,,,,,,,19980603,,54,,
199801,77162,95797,W,BEAG,1,1,19980518,M,723,0,7,A,10,587,6038,PARSNIP RIVER,RH,372,230,3,,,2,13,,,,,,19980519,,53,,
199801,78686,95816,W,BEAG,1,1,19980518,F,415,0,4,A,11,455,5541,CARIBOU CREEK MAIN,RH,335,192,3,,,2,7,,,,,,19980526,,28,,
199801,67431,95702,W,BEAG,1,1,19980519,M,617,0,6,-,9,441,6307,BEAVERPOND CR,RH,,,0,,,2,10,,,,,,19980525,,45,,
199801,68899,95714,W,BEAG,1,1,19980519,F,435,0,4,B,11,523,5665,CAMPBELL RD,RH,,,0,,,2,3,3,99,,,,19980520,,33,,
199801,76740,95785,W,BEAG,1,1,19980519,M,614,0,6,-,9,448,6206,BITTER CK,RH,396,250,1,,,2,13,,,,,,19980521,,40,,
199801,78129,95806,W,BEAG,1,1,19980519,M,731,0,7,B,10,515,6153,CALLAZON CREEK,RH,351,214,2,,,2,9,3,8,,,,19980527,,70,,
199801,74247,95753,W,BEAG,1,1,19980520,M,611,0,6,-,9,520,5997,LITTLE WEDEENE,RH,395,216,1,,,2,7,,,,,,19980521,,52,,
199801,77517,95803,W,BEAG,1,2,19980520,M,748,0,7,B,10,516,6392,TRUTCH CREEK,NRH,355,185,2,,,2,4,,,,,,19980526,,55,P952847,
199801,78207,95808,W,BEAG,1,1,19980520,M,415,0,4,A,11,458,5542,CARIBOU CREEK,RH,332,171,3,,,2,6,,,,,,19980522,,25,,
199801,72468,95730,W,BEAG,1,2,19980521,M,402,0,4,B,11,652,5446,WIGWAM R,NRH,,,0,,,2,4,,,,,,19980526,,30,Q963190,
199801,72469,95731,W,BEAG,1,2,19980521,M,402,0,4,B,11,655,5437,WIGWAM R,NRH,,,0,,,2,17,,,,,,19980526,,30,Q963189,
199801,74184,95750,W,BEAG,1,1,19980521,M,608,0,6,-,9,650,6150,STARVATION LAKE,RH,317,181,1,,,2,5,,,,,,19980527,,52,,
199801,76741,95786,W,BEAG,1,2,19980521,M,515,A,5,-,10,628,5850,LITTLE RIVER,NRH,408,248,3,,,2,13,,,,,,19980522,,40,Q962306,
199801,77164,95799,W,BEAG,1,2,19980521,M,738,0,7,A,10,419,6223,WILLISTON LAKE,RH,351,182,3,,,2,5,,,,,,19980527,,53,946331,
199801,67432,95703,W,BEAG,1,1,19980522,M,607,0,6,-,9,644,6162,NILKITKWA RIVER,RH,298,165,1,,,2,2,,,,,,19980526,,45,,
199801,72466,95728,W,BEAG,1,1,19980522,M,422,0,4,B,11,621,5468,VAN CREEK,RH,,,0,,,2,5,,,,,,19980526,,30,,
199801,76456,95778,,BEAG,1,2,19980522,M,736,0,7,B,10,485,6205,WILLISTON LAKE,NRH,337,210,2,,,2,11,,,,,,19980525,,56,Q963968,
199801,76457,95779,W,BEAG,1,2,19980522,M,736,0,7,B,10,503,6233,WILLISTON,NRH,314,152,3,,,2,8,,,,,,19980601,,56,963970,
199801,59867,95693,W,BEAG,1,1,19980523,F,419,0,4,A,11,519,5548,FRY CREEK,RH,,,0,,,2,4,,,,,,19980525,,31,,
199801,65510,95697,W,BEAG,1,1,19980523,M,335,A,3,-,11,384,5677,PERRY RIVER,RH,,,0,,,2,10,,,,,,19980525,,23,,
199801,74250,95756,W,BEAG,1,1,19980523,F,618,0,6,-,9,526,6326,PORKY CREEK,RH,350,184,1,,,2,6,,,,,,19980527,,52,,
199801,75852,95771,W,BEAG,1,1,19980523,F,418,0,4,A,11,489,5547,WHITEWATER CR,RH,295,176,1,,,2,6,,,,,,19980527,,29,,
199801,67434,95705,W,BEAG,1,2,19980525,M,740,0,7,A,9,609,6362,TOODOGGONE,NRH,293,160,2,,,2,4,,,,,,19980605,,45,Q965651,
199801,75853,95772,W,BEAG,1,1,19980525,M,430,0,4,A,11,499,5550,DAVIS CR,RH,290,155,1,,,2,4,,,,,,19980528,,29,,
199801,78685,95815,W,BEAG,1,1,19980525,F,432,0,4,A,11,427,5540,WATSCHAW LAKE,RH,305,161,3,,,2,3,,,,,,19980526,,28,,
199801,72471,95733,W,BEAG,1,1,19980526,M,422,0,4,B,11,616,5489,BULL RIVER,RH,,,0,,,2,2,,,,,,19980528,,30,,
199801,72472,95734,W,BEAG,1,2,19980526,M,401,0,4,B,11,672,5475,SQUAW CREEK,NRH,,,0,,,2,17,,,,,,19980528,,30,943199,
199801,78208,95809,W,BEAG,1,1,19980526,M,415,0,4,A,11,450,5532,SNOW CR,RH,,,0,,,2,2,,,,,,19980529,,25,,
199801,68620,95712,W,BEAG,1,2,19980527,F,703,0,7,A,10,681,5938,EAST TWIN CREEK,NRH,320,172,1,,,2,5,,,,,,19980602,,65,Q961712,
199801,72470,95732,W,BEAG,1,2,19980527,M,434,0,4,B,11,497,5666,NIXON LAKE,NRH,,,0,,,,,,,,,,19980527,,30,Q963373,
199801,72479,95740,W,BEAG,1,1,19980527,F,421,0,4,B,11,607,5518,WILDHORSE RIVER,RH,300,170,1,,,2,5,,,,,,19980603,,30,,
199801,76743,95788,W,BEAG,1,1,19980527,F,515,A,5,-,10,665,5802,MCKAY RIVER,RH,303,165,1,,,2,4,,,,,,19980604,,40,,
199801,81001,95818,W,BEAG,1,1,19980527,M,626,0,6,-,8,608,6533,TAKU,RH,418,236,1,,,2,24,,,,,,19980622,,46,,
199801,72147,95718,W,BEAG,1,1,19980528,F,333,0,3,-,10,502,5618,LONE GOAT CREEK,RH,320,202,3,,,2,20,,,,,,19980530,,18,,
199801,72475,95736,W,BEAG,1,2,19980528,M,402,0,4,B,11,658,5450,RAM CREEK,NRH,370,230,2,,,2,10,,,,,,19980601,,30,M922320,
199801,72481,95742,W,BEAG,1,2,19980528,M,436,0,4,B,11,473,5761,BUSH R,NRH,,,0,,,2,7,,,,,,19980603,,30,Q963041,
199801,75131,95765,W,BEAG,1,1,19980528,M,721,0,7,B,10,615,6115,SPEAKER MTN,RH,357,197,1,,,2,8,,,,,,19980601,,54,,
199801,75785,95766,W,BEAG,1,1,19980528,M,430,0,4,A,11,488,5576,CASCADE CRK,RH,385,199,1,,,,,,,,,,19980609,,72,,
199801,72477,95738,W,BEAG,1,2,19980529,M,426,0,4,B,11,548,5554,FINDLAY CREEK,NRH,310,185,2,,,2,4,,,,,,19980603,,30,Q960681,
199801,72484,95745,W,BEAG,1,2,19980529,M,402,0,4,B,11,660,5462,LODGEPOLE CR,NRH,,,0,,,2,10,,,,,,19980605,,30,Q963022,
199801,75805,95769,W,BEAG,1,2,19980529,M,432,0,4,A,11,423,5540,WHITE GROUSE CRK,NRH,343,194,1,,,2,7,,,,,,19980603,,37,Q960648,
199801,61097,95696,W,BEAG,2,2,19980530,M,604,B,6,-,10,354,5977,47KM BINTA ROAD,RH,,,0,,,,,,,,,,,,47,,
199801,72480,95741,W,BEAG,1,2,19980530,F,435,0,4,B,11,545,5664,MOOSE CR,NRH,,,0,,,2,4,,,,,,19980603,,30,Q963053,
199801,76459,95781,W,BEAG,1,1,19980530,F,748,0,7,B,10,520,6370,SIKANNI,RH,341,171,1,,,2,3,,,,,,19980609,,56,,
199801,76742,95787,W,BEAG,1,1,19980530,M,515,A,5,-,10,665,5816,DUTCHMAN MTN,RH,384,229,1,,,2,21,,,,,,19980601,,40,,
199801,74185,95751,W,BEAG,1,1,19980531,M,603,B,6,-,9,574,5934,HORETZKY CR,RH,285,156,1,,,2,3,,,,,,19980623,,52,,
199801,72476,95737,W,BEAG,1,1,19980601,M,422,0,4,B,11,633,5540,HAINES CREEK,RH,305,175,1,,,2,5,,,,,,19980602,,30,,
199801,72478,95739,W,BEAG,1,1,19980601,F,401,0,4,B,11,703,5449,SAGE CREEK,RH,310,167,3,,,2,4,,,,,,19980603,,30,,
199801,59868,95694,W,BEAG,1,1,19980602,M,406,0,4,A,11,526,5477,AKOKLI,RH,,,0,,,2,4,,,,,,19980603,,31,,
199801,72482,95743,W,BEAG,1,2,19980602,M,401,0,4,B,11,681,5451,FLATHEAD R,NRH,,,0,,,2,15,,,,,,19980604,,30,Q963245,
199801,76744,95789,W,BEAG,1,1,19980602,M,508,B,5,-,9,695,5802,TALCHAKO RIVER,RH,391,226,1,,,2,11,,,,,,19980605,,40,,
199801,67436,95707,,BEAG,1,2,19980603,M,620,A,6,-,9,549,6352,TUATON MTN,NRH,369,214,3,,,2,10,,,,,,19980611,,45,N941466,
199801,53145,95692,,BEAG,1,1,19980604,M,509,A,5,-,9,599,5806,ELCHO HARBOUR,RH,425,204,1,,,,,,,,,,19980619,,4,,
199801,72483,95744,W,BEAG,1,1,19980604,M,420,0,4,B,11,560,5496,HELLROARING CR,RH,,,0,,,2,3,,,,,,19980605,,30,,
199801,27194,95688,,BEAG,1,1,19980605,F,418,0,4,A,11,502,5515,WOODBURY CREEK,RH,349,184,1,,,,,,,,,,19000000,,29,,
199801,72485,95746,W,BEAG,1,1,19980605,F,424,0,4,B,11,618,5577,NORTH WHITE R,RH,,,0,,,2,5,,,,,,19980609,,30,,
199801,78576,95810,W,BEAG,1,1,19980606,M,439,0,4,A,11,384,5771,NAGLE CR,RH,311,152,1,,,,,3,2,,,,19980615,,11,,
199801,67435,95706,W,BEAG,1,2,19980607,M,739,0,7,A,9,608,6298,THUTADE LK,NRH,297,162,3,,,2,4,,,,,,19980610,,45,Q961831,
199801,76746,95791,W,BEAG,1,1,19980607,F,515,D,5,-,10,599,5884,3100 RD 6KM SIGN,RH,351,201,3,,,2,18,,,,,,19980608,,40,,
199801,77165,95800,W,BEAG,1,1,19980607,M,515,D,5,-,10,608,5876,MT GUYET,RH,383,265,1,,,2,28,,,,,,19980611,,53,,
199801,77166,95801,W,BEAG,1,1,19980612,F,716,0,7,A,10,577,6033,CAPTAIN CREEK,RH,307,161,1,,,2,5,,,,,,19980616,,53,,
199801,81002,95819,W,BEAG,1,1,19980615,M,625,B,6,-,8,569,6623,TELEGRAPH CR,RH,329,195,1,,,2,4,,,,,,19980622,,46,,
199801,73130,95749,W,BEAG,2,2,19980620,M,508,B,5,-,9,673,5809,NUSATSUM RIVER,RH,,,0,,,,,3,2,,,,19980622,,42,,
200554,87466,123676,W,BEAG,4,2,19980701,M,504,0,5,-,10,478,5704,GROUNDHOG CR,RH,,,,,,,,,,,,,20050425,,40,,
199802,78140,95853,W,BEAG,4,2,19980709,F,735,0,7,B,10,553,6225,CHINAMAN LAKE,RH,,,0,,,,,3,1,,,,19980929,,70,,
199802,77599,95849,W,BEAG,2,2,19980723,U,750,0,7,B,10,450,6437,GATHTO CREEK,RH,,,0,,,,,,,,,,19980826,,55,,
199815,75807,98764,W,BEAG,2,2,19980727,M,438,,4,-,,,,BIG MOUTH CREEK,RH,,,,,,,,,,,,,19980729,,37,,
199801,74186,95752,,BEAG,3,2,19980804,M,615,0,6,-,9,463,6009,KWINITSA EAST,RH,286,166,3,,,2,1,,,,,,19980804,,52,,
199919,84613,101760,,BEAG,1,2,19980815,M,512,,5,-,10,359,5807,LILY LAKE,RH,320,185,2,,,2,2,,,,,,20000210,,40,,
199802,81327,95886,W,BEAG,2,2,19980817,F,630,0,6,-,9,583,6137,SWAN RD KISPIOX VALL,RH,335,190,3,,,2,2,,,,,,19980818,,49,,
199802,77597,95847,W,BEAG,2,2,19980820,F,742,0,7,B,10,448,6414,MUSKWA RIVER,RH,,,0,,,,,,,,,,19980826,,55,,
199802,77598,95848,W,BEAG,2,2,19980820,U,742,0,7,B,10,448,6414,MUSKWA RIVER,RH,,,0,,,,,,,,,,19980826,,55,,
199802,77210,95842,W,BEAG,1,2,19980901,M,718,0,7,A,10,638,6008,HERRICK CR,NRH,350,200,2,,,2,11,,,,,,19980910,,53,Q961532,
199802,77642,95850,W,BEAG,1,1,19980903,F,752,0,7,B,9,548,6544,SANDPILE LAKE,RH,324,193,2,,,2,13,,,,,,19980914,,18,,
199806,81089,97450,,BEAG,1,2,19980903,M,628,0,6,-,8,413,6633,KELSALL LAKE,NRH,357,174,2,,,2,3,,,,,,19981104,,46,Q965936,
199802,74196,95835,W,BEAG,1,2,19980904,M,603,0,6,-,9,562,5930,KEMANO,NRH,425,247,1,,,2,14,,,,,,19980914,,52,,
199802,77211,95843,W,BEAG,1,2,19980904,F,718,0,7,A,10,638,6008,HERRICK CR,NRH,297,176,2,,,2,17,,,,,,19980910,,53,Q964995,
199802,78141,95854,W,BEAG,2,2,19980904,U,722,0,7,B,10,575,6162,CARON CREEK,RH,,,0,,,,,,,,,,19980929,,70,,
199807,79562,97553,,BEAG,1,2,19980905,M,737,,7,A,10,402,6302,POLICE CREEK,RH,330,174,2,,,2,3,,,,,,19981218,,53,,
199802,81024,95875,W,BEAG,1,2,19980906,M,626,0,6,-,8,638,6483,TRAPPER LAKE,NRH,299,154,2,,,2,3,,,,,,19980909,,46,R973101,
199802,53148,95822,,BEAG,1,1,19980907,M,628,0,6,-,8,414,6626,KELSALL LAKE,RH,332,185,1,,,,,,,,,,19980918,,4,,
199802,78587,95856,,BEAG,1,1,19980907,M,742,0,7,B,10,472,6388,RICHARDS CR,RH,355,195,3,,,2,3,,,,,,19980917,,11,,
199802,80456,95873,W,BEAG,1,2,19980907,F,741,0,7,A,10,418,6367,AKIE,NRH,330,174,3,,,2,5,,,,,,19000000,,56,Q963753,
199802,81517,95890,W,BEAG,1,2,19980908,M,626,0,6,-,9,328,6496,HART MT,NRH,312,161,3,,,2,3,,,,,,19980919,,45,Q960,
199802,80136,95860,W,BEAG,1,2,19980909,M,751,0,7,B,10,382,6452,HDW GATAGA RIVER,NRH,305,165,2,,,2,3,,,,,,19980916,,55,Q965248,
199802,80386,95864,W,BEAG,1,2,19980909,F,743,0,7,B,10,482,6275,BIG MEADOW,NRH,270,143,2,,,2,2,,,,,,19980917,,56,Q965476,
199802,80424,95868,W,BEAG,1,2,19980909,M,737,0,7,A,10,421,6295,BALDEN CREEK,NRH,390,216,1,,,2,8,,,,,,19981007,,56,Q965468,
199802,81071,95879,,BEAG,1,2,19980909,M,625,A,6,-,9,366,6579,TAHOOTS LAKE,NRH,320,170,2,,,2,4,,,,,,19981016,,46,M923221,
199802,80363,95863,W,BEAG,1,2,19980910,M,721,0,7,B,10,635,6080,QUINTETTE MTN,NRH,311,162,1,,,2,3,,,,,,19980911,,56,Q965420,
199807,65516,97546,W,BEAG,4,2,19980910,U,824,,8,-,11,379,5628,MT MARA,RH,,,,,,,,,,0,1,,19980921,,23,,
199802,78137,95851,W,BEAG,1,1,19980911,F,731,0,7,B,10,543,6169,CRASSIAR CR,RH,350,214,3,,,2,2,3,3,,,,19980921,,70,,
199802,71400,95832,W,BEAG,1,1,19980912,F,752,0,7,B,9,577,6536,ESKONA MTN,RH,332,210,1,,,2,18,,,,,,19980928,,6,,
199802,75808,95839,W,BEAG,1,1,19980912,M,622,0,6,-,9,404,6546,TUYA LK-JOSEPHINE CR,RH,297,164,1,,,,,3,5,,,,19980921,,37,,
199902,76611,99051,W,BEAG,2,2,19980913,M,505,,5,-,10,356,5723,FLYSHOOKER LAKE,RH,,,,,,,,,,O,3,2,19990517,,41,,
199806,75149,97251,W,BEAG,1,2,19980913,M,722,0,7,B,10,593,6119,BULL MOOSE MTN,RH,,,,,,2,2,3,4,,,,19981022,,54,,
199802,69372,95830,W,BEAG,2,2,19980914,F,423,0,4,B,0,0,0,UPPER FORDING RIVER,RH,,,0,,,,,3,99,,,,19980921,,32,,
199806,81687,97541,,BEAG,1,2,19980914,M,622,0,6,-,9,381,6545,BADMAN POINT,NRH,375,200,1,,,2,8,,,,,,19981026,,19,Q960267,
199802,69371,95829,W,BEAG,2,2,19980915,U,423,0,4,B,0,0,0,CEDAR VALLEY,RH,,,0,,,,,,,0,2,,19980921,,32,,
199902,78491,99063,W,BEAG,2,2,19980915,U,115,,1,-,10,331,5583,NODALES CHANNEL,RH,,,,,,,,,,,,,19990521,,2,,
199807,77668,97551,,BEAG,1,1,19980916,M,752,,7,B,9,542,6486,CASSIAR CREEK,RH,272,155,1,,,,,,,,,,19981002,,18,,
199802,77251,95845,W,BEAG,1,2,19980917,M,706,0,7,A,10,624,5924,HAGGEN CR,NRH,352,200,3,,,2,11,,,,,,19980922,,53,964543,
199802,81178,95883,W,BEAG,1,1,19980917,M,614,0,6,-,9,472,6149,WILLOX CREEK/KITSAUL,RH,372,188,3,,,2,3,,,,,,19980928,,52,,
199802,80420,95867,W,BEAG,1,2,19980919,M,751,0,7,B,10,332,6449,DRIFTPILE,NRH,363,208,2,,,2,7,,,,,,19981005,,56,R972429,
199806,81470,97493,W,BEAG,1,2,19980919,M,752,0,7,B,9,592,6465,POP LK,NRH,320,180,2,,,2,4,,,,,,19981009,,73,Q960027,
199901,68578,98844,W,BEAG,1,2,19980919,M,712,A,7,A,10,379,5976,BERMA MTN RD OFF OF,RH,,,,,,,,,,,,,19990728,,60,,
199802,73133,95834,W,BEAG,2,2,19980920,M,508,B,5,-,9,678,5812,NOOSGULCH CREEK,RH,,,0,,,,,,,,,,19980920,,42,,
