Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex
Ht U birkenhead-170811-1,HT,Upper Birkinghead,SC,Walnut,Walnut F382,Walnut,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,8,17,2,,9,16,F382,1,Ht U birkenhead-170811-2,F
Ht U birkenhead-170811-2,HT,Upper Birkinghead,SC,Walnut,Walnut F382,Walnut,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,8,17,2,,9,16,F382,2,Ht U birkenhead-170811-2,F
Ht U birkenhead-170811-2,HT,Upper Birkinghead,SC,Walnut,Walnut F382,Walnut,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,8,17,2,,9,16,F382,3,Ht U birkenhead-170811-2,F
Ht U birkenhead-170811-4,HT,Upper Birkinghead,SC,Walnut,Walnut F382,Walnut,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,8,17,2,,9,16,F382,4,Ht U birkenhead-170811-2,F
Ht Ubirkenhead160911-1,HT,Upper Birkinghead,SC,62038-g1,M123,M123,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,9,16,3,,9,17,M123,1,62038-g1,M
HT BrkHel-290713-1,HT,Upper Birkinghead,SC,Walnut,Walnut F382,Walnut,59,,HT Opal ,5601839,504210,50.5685,-122.9406,2013,7,29,2,,12,15,F382,1,Ht U birkenhead-170811-2,F
,HT,Upper Birkinghead,,,,NONE,,,HT Opal ,5601839,504210,50.56845442,-122.9405522,2012,7,20,1,,,,,,,
,HT,Upper Birkinghead,,,,NONE,,,HT Opal ,5601839,504210,50.56845442,-122.9405522,2012,8,6,2,,,,,,,
,HT,Upper Birkinghead,,,,NONE,,,HT Opal ,5601839,504210,50.5685,-122.9406,2013,7,19,1,,,,,,,
,HT,Upper Birkinghead,,,,NONE,,,HT Opel L,5601836,503906,50.56843081,-122.9448449,2014,7,29,1,,,,,,,
,HT,Upper Birkinghead,,,,NONE,,,HT Opel L,5601836,503906,50.56843081,-122.9448449,2014,8,18,2,,,,,,,
,HT,Upper Birkinghead,,,,NONE,,,HT U Birkinghead 2010,5597766,512822,50.5317,-122.8191,2010,6,16,1,,,,,,,
DNA18-1,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,55,,HT U Birkinghead 2010,5601053,511280,50.5613,-122.8407,2010,7,16,1,,9,2,F139,1,64038-c1,F
DNA18-2D,HT,Upper Birkinghead,SC,Huck,Huck M105,Huck,55,,HT U Birkinghead 2010,5601053,511280,50.5613,-122.8407,2010,7,16,1,,9,2,M105,1,61021-b1,M
DNA18-6-1,HT,Upper Birkinghead,SC,Huck,Huck M105,Huck,55,,HT U Birkinghead 2010,5601053,511280,50.5613,-122.8407,2010,7,16,1,,9,2,M105,2,61021-b1,M
DNA18-2G,HT,Upper Birkinghead,SC,62038-g1,M123,M123,55,,HT U Birkinghead 2010,5601053,511280,50.5613,-122.8407,2010,7,16,1,,9,2,M123,1,62038-g1,M
DNA18-5-2,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,55,,HT U Birkinghead 2010,5601053,511280,50.5613,-122.8407,2010,8,10,2,,9,2,F139,1,64038-c1,F
DNA18-6-2,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,55,,HT U Birkinghead 2010,5601053,511280,50.5613,-122.8407,2010,8,10,2,,9,2,F139,2,64038-c1,F
DNA18-1B,HT,Upper Birkinghead,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,55,,HT U Birkinghead 2010,5601053,511280,50.5613,-122.8407,2010,8,10,2,,9,2,F323,1,DNA18-1B,F
Rt Ubirk 1220911-1,RT,Upper Birkinghead,SC,62038-g1,M123,M123,1022,Rt Ubirkenh 1,Rt Ubirkenh 1,5601348,510826,50.5640,-122.8471,2011,9,22,3,,9,17,M123,1,62038-g1,M
,RT,Upper Birkinghead,,,,NONE,,Rt Ubirkenh 1,Rt Ubirkenh 1,5601348,510826,50.5640,-122.8471,2011,7,29,1,,,,,,,
,RT,Upper Birkinghead,,,,NONE,,Rt Ubirkenh 1,Rt Ubirkenh 1,5601348,510826,50.5640,-122.8471,2011,8,17,2,,,,,,,
HT Phelix P-290714-1,HT,Upper Phelix,SC,61033-b1,F113,F113,74,,HT Phelix P,5607602,528599,50.6196,-122.5957,2014,7,29,1,,20,22,F113,1,61033-b1,F
HT Phelix P-290714-2B,HT,Upper Phelix,SC,61033-b1,F113,F113,74,,HT Phelix P,5607602,528599,50.6196,-122.5957,2014,7,29,1,,20,22,F113,2,61033-b1,F
,HT,Upper Phelix,,,,NONE,,,HT Phelix P,5607602,528599,50.6196,-122.5957,2014,8,18,2,,,,,,,
HT PhxPHel-190713-1B,HT,Upper Phelix,SC,Flip,Flip M379,Flip,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,19,1,,12,15,M379,1,HT McGill S-250711-5,M
HT PhxPHel-190713-2,HT,Upper Phelix,SC,Flip,Flip M379,Flip,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,19,1,,12,15,M379,2,HT McGill S-250711-5,M
HT PhxPHel-190713-4,HT,Upper Phelix,SC,Flip,Flip M379,Flip,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,19,1,,12,15,M379,3,HT McGill S-250711-5,M
HT PhxPHel-290713-1,HT,Upper Phelix,SC,Phelix,Phelix F134,Phelix,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,29,2,,12,15,F134,1,64021-e1,F
HT PhxPHel-290713-2,HT,Upper Phelix,SC,Phelix,Phelix F134,Phelix,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,29,2,,12,15,F134,2,64021-e1,F
DNA16-1A,HT,Upper Phelix,SC,Fumes,Fumes F322,Fumes,69,,HT U Phelix2010,5607258,524324,50.6167,-122.6562,2010,7,14,1,,9,2,F322,1,DNA16-2-1,F
DNA16-2-1,HT,Upper Phelix,SC,Fumes,Fumes F322,Fumes,69,,HT U Phelix2010,5607258,524324,50.6167,-122.6562,2010,7,14,1,,9,2,F322,2,DNA16-2-1,F
DNA16-3A,HT,Upper Phelix,SC,Fumes,Fumes F322,Fumes,69,,HT U Phelix2010,5607258,524324,50.6167,-122.6562,2010,7,14,1,,9,2,F322,3,DNA16-2-1,F
,HT,Upper Phelix,,,,NONE,,,HT U Phelix2010,5607258,524324,50.6167,-122.6562,2010,8,10,2,,,,,,,
,C,VanHorlick,SN,Vanessa,Vanessa F64,Vanessa,,,,,,,,2008,5,29,0,X,,,F64,1,55024d1,F
,C,VanHorlick,SN,Vanessa,Vanessa F64,Vanessa,,,,,,,,2010,6,7,0,X,,,F64,1,55024d1,F
GM10,C,VanHorlick,SN,Jim,Jim M239,Jim,,,,,,,,2010,6,9,0,X,,,M239,1,NAH7-02-31-c1,M
Ht Vanh 1-270711-2,HT,VanHorlick,SN,Scud,Scud M72,Scud,5,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2011,7,27,2,,11,9,M72,1,54023a1,M
Ht Vanh 1-270711-3b,HT,VanHorlick,SN,Scud,Scud M72,Scud,5,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2011,7,27,2,,11,9,M72,2,54023a1,M
Ht VnH1-120713-1,HT,VanHorlick,SN,Jim,Jim M239,Jim,5,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2013,7,12,2,,17,9,M239,1,NAH7-02-31-c1,M
Ht VnH1-120713-2,HT,VanHorlick,SN,Jim,Jim M239,Jim,5,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2013,7,12,2,,17,9,M239,2,NAH7-02-31-c1,M
Ht VnH1-120713-4,HT,VanHorlick,SN,Jim,Jim M239,Jim,5,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2013,7,12,2,,17,9,M239,3,NAH7-02-31-c1,M
HT VanH 1-190814-2,HT,VanHorlick,SN,Jim,Jim M239,Jim,5,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2014,8,19,3,,20,20,M239,1,NAH7-02-31-c1,M
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.33065539,-122.2952765,2010,7,7,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.33065539,-122.2952765,2010,7,25,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2011,7,2,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2011,8,24,3,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2011,9,19,4,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.33065539,-122.2952765,2012,7,11,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.33065539,-122.2952765,2012,7,26,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.33065539,-122.2952765,2012,9,7,3,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2013,6,28,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2013,7,23,3,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2014,6,14,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2014,7,2,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh1 2010,5575633,550158,50.3307,-122.2953,2014,9,29,4,,,,,,,
DNA08-3C,HT,VanHorlick,SN,Herman,Herman M140,Herman,4,,Ht Vanh2 2010,5573331,551523,50.3098,-122.2764,2010,7,7,1,,10,3,M140,1,6SNSA-GM5,M
DNA08-8,HT,VanHorlick,SN,Vanessa,Vanessa F64,Vanessa,4,,Ht Vanh2 2010,5573331,551523,50.3098,-122.2764,2010,7,7,1,,10,3,F64,1,55024d1,F
,HT,VanHorlick,,,,NONE,,,Ht Vanh2 2010,5573331,551523,50.3098,-122.2764,2010,7,25,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh2 2010,5573103,551788,50.3078,-122.2727,2011,7,2,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh2 2010,5573103,551788,50.3078,-122.2727,2011,7,27,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh2 2010,5573103,551788,50.3078,-122.2727,2011,8,24,3,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh2 2010,5573103,551788,50.3078,-122.2727,2011,9,19,4,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh2 2010,5573331,551523,50.30983,-122.27641,2013,6,28,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh2 2010,5573331,551523,50.30983,-122.27641,2013,7,12,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,Ht Vanh2 2010,5573331,551523,50.30983,-122.27641,2013,7,23,3,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vanh3 2012,5572129,552310,50.2989578,-122.2655356,2012,7,11,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vanh3 2012,5572129,552310,50.2989578,-122.2655356,2012,7,26,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vanh3 2012,5572129,552310,50.2989578,-122.2655356,2012,9,7,3,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vanh3 2012,5572129,552310,50.2989578,-122.2655356,2014,6,14,1,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vanh3 2012,5572129,552310,50.2989578,-122.2655356,2014,7,2,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vanh3 2012,5572129,552310,50.2989578,-122.2655356,2014,8,19,3,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vanh3 2012,5572129,552310,50.2989578,-122.2655356,2014,9,29,4,,,,,,,
HT VHOR 2014-140614-2,HT,VanHorlick,SN,Bella,Bella F319,Bella,7,,HT Vhor 2014,5579144,548645,50.3624,-122.3161,2014,6,14,1,,20,20,F319,1,LC7-00-Plots-k1,F
,HT,VanHorlick,,,,NONE,,,HT Vhor 2014,5579144,548645,50.3624,-122.3161,2014,7,2,2,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vhor 2014,5579144,548645,50.3624,-122.3161,2014,8,19,3,,,,,,,
,HT,VanHorlick,,,,NONE,,,HT Vhor 2014,5579144,548645,50.3624,-122.3161,2014,9,29,4,,,,,,,
Vanessa Kill-120712-1,KILL ,VanHorlick,SN,Vanessa,Vanessa F64,Vanessa,117,,,5578145,550024,50.3533,-122.2968,2012,7,12,,,,,F64,1,55024d1,F
Vanessa Kill-120712-2,KILL ,VanHorlick,SN,Vanessa,Vanessa F64,Vanessa,117,,,5578145,550024,50.3533,-122.2968,2012,7,12,,,,,F64,2,55024d1,F
Rt Uvanh 1190911-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 1,Rt Uvanh 1,5573287,551519,50.3094,-122.2765,2011,9,19,4,,10,4,M239,1,NAH7-02-31-c1,M
,RT,VanHorlick,,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,5573287,551519,50.3094,-122.2765,2011,7,2,1,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,5573287,551519,50.3094,-122.2765,2011,7,27,2,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,5573287,551519,50.3094,-122.2765,2011,8,24,3,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,5573287,551519,50.3094407,-122.2764763,2014,6,14,1,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,5573287,551519,50.3094407,-122.2764763,2014,7,2,2,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,5573287,551519,50.3094407,-122.2764763,2014,8,19,3,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,5573287,551519,50.3094407,-122.2764763,2014,9,29,4,,,,,,,
Rt Uvanh 2-270711-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,27,2,,11,9,M239,1,NAH7-02-31-c1,M
Rt Uvanh 2-270711-2,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,27,2,,11,9,M239,2,NAH7-02-31-c1,M
Rt Uvanh 2-270711-3,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,27,2,,11,9,M239,3,NAH7-02-31-c1,M
Rt Uvanh 3-270711-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1002,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,27,2,,11,9,M239,4,NAH7-02-31-c1,M
RT Van H-110712-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2012,7,11,1,,11,10,M239,1,NAH7-02-31-c1,M
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,2,1,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,8,24,3,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,9,19,4,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2012,7,26,2,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2012,9,7,3,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952058,-122.2639300,2014,6,14,1,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952058,-122.2639300,2014,7,2,2,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952058,-122.2639300,2014,8,19,3,,,,,,,
,RT,VanHorlick,,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,5571713,552428,50.2952058,-122.2639300,2014,9,29,4,,,,,,,
RUB-33,RT,VanHorlick,SN,Jim,Jim M239,Jim,1,RT UVanH5,RT UVanH5,5570790,552642,50.2869,-122.2611,2010,8,13,1,,10,3,M239,1,NAH7-02-31-c1,M
RUB-34,RT,VanHorlick,SN,Jim,Jim M239,Jim,1,RT UVanH5,RT UVanH5,5570790,552642,50.2869,-122.2611,2010,8,24,2,,10,3,M239,2,NAH7-02-31-c1,M
RT UVnH5-280613-2,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1000,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2013,6,28,1,,17,9,M394,1,HT Cottonwood-60812-2A,M
RT UVnH5-280613-3,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1000,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2013,6,28,1,,17,9,M394,2,HT Cottonwood-60812-2A,M
RT U VANH5-140614-1,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1000,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,6,14,1,,20,20,M394,1,HT Cottonwood-60812-2A,M
RT U VANH5-140614-2,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1000,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,6,14,1,,20,20,M394,2,HT Cottonwood-60812-2A,M
RT UVanH5-190814-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1000,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,8,19,3,,20,20,M239,1,NAH7-02-31-c1,M
RT U VanH 5-20140929-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1000,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,9,29,4,,20,20,M239,1,NAH7-02-31-c1,M
,RT,VanHorlick,,,,NONE,,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2013,7,12,2,,,,,,,
,RT,VanHorlick,,,,NONE,,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2013,7,22,3,,,,,,,
,RT,VanHorlick,,,,NONE,,RT UVanH5,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,7,2,2,,,,,,,
RT Vh4-280613-2,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1004,RT VanH 4,RT VanH 4,5578661,549082,50.35797643,-122.3099987,2013,6,28,2,,17,9,M394,1,HT Cottonwood-60812-2A,M
RT Vh4-280613-3,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1004,RT VanH 4,RT VanH 4,5578661,549082,50.3580,-122.3100,2013,6,28,2,,17,9,M394,2,HT Cottonwood-60812-2A,M
RT VnH4-120713-1,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1004,RT VanH 4,RT VanH 4,5578661,549082,50.3580,-122.3100,2013,7,12,3,,11,7,M394,1,HT Cottonwood-60812-2A,M
RT VnH4-220813-,RT,VanHorlick,SN,Jim,Jim M239,Jim,1004,RT VanH 4,RT VanH 4,5578661,549082,50.3580,-122.3100,2013,7,22,4,,11,7,M239,1,NAH7-02-31-c1,M
,RT,VanHorlick,,,,NONE,,RT VanH 4,RT VanH 4,5578661,549082,50.3580,-122.3100,2013,6,6,1,,,,,,,
,RT,VanHorlick,,,,NONE,,RT VAnH3,RT VAnH3,5572568,552124,50.3029217,-122.2680797,2014,6,14,1,,,,,,,
,RT,VanHorlick,,,,NONE,,RT VAnH3,RT VAnH3,5572568,552124,50.3029217,-122.2680797,2014,7,2,2,,,,,,,
,RT,VanHorlick,,,,NONE,,RT VAnH3,RT VAnH3,5572568,552124,50.3029217,-122.2680797,2014,8,19,3,,,,,,,
,RT,VanHorlick,,,,NONE,,RT VAnH3,RT VAnH3,5572568,552124,50.3029217,-122.2680797,2014,9,29,4,,,,,,,
RT Vhor East-140614-1,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1003,RT Vhor East,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,6,14,1,,20,20,M394,1,HT Cottonwood-60812-2A,M
RT Vhor East-140614-2,RT,VanHorlick,SN,HT Cottonwood-60812-2A,M394,M394,1003,RT Vhor East,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,6,14,1,,20,20,M394,2,HT Cottonwood-60812-2A,M
,RT,VanHorlick,,,,NONE,,RT Vhor East,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,7,2,2,,,,,,,
,RT,VanHorlick,,,,NONE,,RT Vhor East,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,8,19,3,,,,,,,
,RT,VanHorlick,,,,NONE,,RT Vhor East,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,9,29,4,,,,,,,
C-2011-Wanda,C,Whitecap,SC,Wanda,Wanda F237,Wanda,,,,5622162,541330,,,2011,7,7,0,X,,,F237,1,LC7-00-Plots-f1,F
DNA17-1-1,HT,Whitecap,SC,61021-a1,M104,M104,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2010,7,20,1,,9,2,M104,1,61021-a1,M
,HT,Whitecap,,,,NONE,,,HT L Wcap,5620561,542552,50.7353,-122.3970,2010,7,20,1,,,,,,,
DNA17-2B,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2010,7,20,1,,9,2,M128,1,63025-c1,M
DNA17-2D,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2010,7,20,1,,9,2,M128,2,63025-c1,M
DNA17-3,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2010,7,20,1,,9,2,M128,3,63025-c1,M
DNA17-5A,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2010,7,20,1,,9,2,M128,4,63025-c1,M
DNA17-1-2,HT,Whitecap,SC,Wanda,Wanda F237,Wanda,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2010,8,11,2,,9,2,F237,1,LC7-00-Plots-f1,F
DNA17-2,HT,Whitecap,SC,Wanda,Wanda F237,Wanda,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2010,8,11,2,,9,2,F237,2,LC7-00-Plots-f1,F
HT Wcp -310713-6,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,31,3,,7,14,F126,1,63024-a1,F
HT Wcp -310713-1,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,31,3,,7,14,M128,1,63025-c1,M
HT Wcp -310713-2,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,31,3,,7,14,M128,2,63025-c1,M
HT Wcp -310713-3,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,31,3,,7,14,M128,3,63025-c1,M
HT Wcp -310713-4,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,31,3,,7,14,M128,4,63025-c1,M
HT Wcp -310713-5,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,112,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,31,3,,7,14,M128,5,63025-c1,M
Wcp Trl-310713-,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,1054,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,31,3,,6,11,M128,1,63025-c1,M
HT Lwcap -100714-2,HT,Whitecap,SC,61021-a1,M104,M104,111,,HT L Wcap,5620561,542552,50.7353,-122.3970,2014,7,10,2,,20,22,M104,1,61021-a1,M
HT Lwcap -100714-3B,HT,Whitecap,SC,Rock ,Rock  M128,Rock ,111,,HT L Wcap,5620561,542552,50.7353,-122.3970,2014,7,10,2,,20,22,M128,1,63025-c1,M
WCAP trail-240614,HT,Whitecap,SC,61021-a1,M104,M104,1054,,HT L Wcap,5620561,542552,50.7353,-122.3970,2014,6,24,1,,20,22,M104,1,61021-a1,M
Whitecap Trail-100714-,HT,Whitecap,SC,61021-a1,M104,M104,1054,,HT L Wcap,5620561,542552,50.7353,-122.3970,2014,7,10,2,,20,21,M104,1,61021-a1,M
,HT,Whitecap,,,,NONE,,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,1,1,,,,,,,
,HT,Whitecap,,,,NONE,,,HT L Wcap,5620561,542552,50.7353,-122.3970,2013,7,16,2,,,,,,,
,HT,Whitecap,,,,NONE,,,HT L Wcap,5620561,542552,50.7353,-122.3970,2014,8,9,3,,,,,,,
,HT,Whitecap,,,,NONE,,,HT L Wcap,5620561,542552,50.7353,-122.3970,2014,9,22,4,,,,,,,
HT Wcap Pass-180814-3,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,115,,HT Wcap Pass,5622721,541874,50.7548,-122.4064,2014,8,18,2,,20,21,F126,1,63024-a1,F
HT Wcap Pass-180814-4,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,115,,HT Wcap Pass,5622721,541874,50.7548,-122.4064,2014,8,18,2,,20,21,F126,2,63024-a1,F
HT Wcap Pass-180814-7,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,115,,HT Wcap Pass,5622721,541874,50.7548,-122.4064,2014,8,18,2,,20,21,F126,3,63024-a1,F
HT Wcap Pass-180814-Pile 2,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,115,,HT Wcap Pass,5622721,541874,50.7548,-122.4064,2014,8,18,2,,20,21,F126,4,63024-a1,F
,HT,Whitecap,,,,NONE,,,HT Wcap Pass,5622721,541874,50.7548,-122.4064,2014,7,29,1,,,,,,,
HT WcpHel-290713-4B,HT,Whitecap,SC,Gillis,Gillis F141,Gillis,114,,Ht Wcap shldr Heli,5617324,542708,50.7062,-122.3952,2013,7,29,2,,12,15,F141,1,6SNSA-GF6,F
HT WcpHel-290713-1C,HT,Whitecap,SC,Skid,Skid ,Skid,114,,Ht Wcap shldr Heli,5617324,542708,50.7062,-122.3952,2013,7,29,2,,12,15,,1,201108,M
HT WcpHel-290713-3,HT,Whitecap,SC,Skid,Skid ,Skid,114,,Ht Wcap shldr Heli,5617324,542708,50.7062,-122.3952,2013,7,29,2,,12,15,,2,201108,M
